converted,ai_chat_engaged,service_enc,country_enc,hour_of_day,daily_request_volume,funnel_depth
0,1,3,0,13,1381.0,3
0,0,3,3,12,1218.0,1
1,0,0,4,13,1347.0,3
0,0,0,1,12,1517.0,1
0,0,0,0,11,1517.0,2
0,0,2,0,19,1248.0,1
1,0,2,2,12,1283.0,3
0,0,0,4,9,1435.0,2
0,0,0,0,23,1720.0,2
0,0,3,2,14,1535.0,1
0,0,0,0,11,1108.0,2
0,0,3,2,15,1401.0,1
0,0,0,4,13,934.0,2
0,0,3,0,13,1203.0,1
1,0,2,3,18,962.0,3
0,0,4,2,17,870.0,1
0,0,3,0,21,1056.0,3
0,0,3,4,15,1632.0,2
0,0,0,1,12,1485.0,1
1,0,4,4,13,1008.0,2
0,0,3,0,13,1455.0,1
0,0,0,0,0,1403.0,2
0,0,0,3,14,1555.0,1
0,0,3,2,17,1286.0,2
0,0,1,0,18,199.0,2
1,0,2,0,11,1189.0,3
0,0,0,0,8,1570.0,1
1,0,4,0,19,929.0,2
0,0,3,0,16,1284.0,1
1,0,0,4,15,1344.0,3
0,0,3,0,9,1555.0,2
0,0,0,4,20,1460.0,1
0,0,2,2,9,1238.0,2
0,0,3,4,7,1226.0,2
0,0,1,3,15,188.0,2
1,1,2,0,17,1283.0,3
0,0,4,0,8,961.0,1
0,1,3,1,15,1356.0,3
1,0,4,3,14,869.0,2
0,0,3,0,14,1469.0,1
0,1,3,0,19,1203.0,3
1,0,0,3,11,1202.0,3
0,0,3,0,10,1181.0,2
0,0,2,2,9,1233.0,1
0,0,4,4,17,898.0,1
1,1,4,0,14,1015.0,2
0,0,3,2,10,1424.0,1
0,1,1,0,16,191.0,2
0,1,2,0,6,1254.0,2
0,0,4,2,16,978.0,1
0,0,4,0,4,922.0,1
0,0,3,2,15,1555.0,2
0,0,0,0,16,1025.0,2
0,0,2,2,12,1272.0,1
0,0,0,4,8,1403.0,2
0,0,3,0,14,1145.0,1
0,0,4,3,10,914.0,1
0,0,0,2,11,1401.0,2
0,0,1,4,11,164.0,2
1,1,0,0,15,1059.0,3
0,0,4,0,15,973.0,1
0,0,0,2,14,1093.0,2
0,1,3,0,11,1189.0,2
1,0,4,0,17,970.0,2
0,0,4,0,11,865.0,1
0,0,3,0,9,1299.0,2
0,0,4,3,15,929.0,1
1,0,2,4,9,1267.0,3
0,0,0,0,9,1482.0,2
1,1,4,0,9,914.0,2
0,0,0,0,7,1514.0,1
0,0,3,3,11,1226.0,2
1,0,1,4,12,194.0,3
0,0,4,1,18,886.0,1
0,0,0,2,11,1720.0,1
1,0,4,0,19,930.0,2
0,0,3,0,13,1535.0,1
0,0,0,2,15,1347.0,1
0,0,3,2,12,1495.0,2
0,1,2,2,14,1311.0,1
0,0,1,0,10,191.0,1
0,1,0,0,8,1108.0,2
0,0,0,0,0,920.0,1
0,0,3,1,13,1385.0,1
1,1,0,4,19,1460.0,3
0,0,3,0,13,1631.0,1
0,0,2,2,16,1255.0,1
0,0,0,2,11,1025.0,1
0,0,2,2,10,962.0,2
0,0,4,0,13,1008.0,1
0,0,3,2,20,1207.0,1
0,0,0,2,15,1514.0,2
0,0,2,0,8,1238.0,1
0,0,2,0,9,1323.0,1
0,0,1,3,19,190.0,1
0,0,3,0,10,1638.0,1
1,0,2,0,13,1267.0,3
0,0,4,4,6,918.0,1
0,0,0,0,15,1102.0,2
0,0,0,2,17,1240.0,1
1,0,4,4,16,902.0,2
0,0,3,0,11,1535.0,3
0,0,2,2,15,1128.0,2
0,0,3,0,18,1145.0,1
0,0,4,0,7,922.0,1
0,1,3,2,15,1187.0,3
1,1,4,3,15,973.0,2
1,0,2,2,12,1267.0,3
0,0,2,2,11,1204.0,2
0,0,2,4,11,923.0,1
1,0,2,0,9,1340.0,3
0,0,0,2,11,912.0,1
1,0,4,0,9,918.0,2
0,0,1,1,14,181.0,2
0,0,2,2,8,1323.0,2
0,0,3,0,17,1161.0,2
0,0,2,2,18,1253.0,1
0,1,2,1,15,1226.0,2
0,0,4,0,17,910.0,1
0,0,4,0,16,929.0,1
1,1,3,3,15,1322.0,4
1,0,4,2,11,973.0,2
0,0,2,2,16,1232.0,2
0,0,3,2,9,1448.0,2
0,0,0,3,11,1396.0,1
0,0,0,0,17,1403.0,1
1,0,2,1,17,1292.0,3
0,0,0,4,2,926.0,1
0,0,3,3,10,1299.0,1
0,0,4,3,8,908.0,1
0,0,4,1,13,978.0,1
0,0,2,0,11,1283.0,2
1,0,4,3,10,851.0,2
0,0,0,0,11,1514.0,2
0,0,0,2,7,1460.0,2
0,0,3,1,16,1525.0,1
0,0,0,2,2,1215.0,2
0,1,3,3,20,1356.0,3
1,0,4,4,8,840.0,2
0,0,2,0,11,1311.0,2
1,0,4,4,12,1015.0,2
0,1,3,0,16,1629.0,2
0,0,0,2,15,1347.0,1
0,0,0,0,13,1555.0,1
0,1,3,1,16,1623.0,2
0,0,3,3,22,1203.0,2
0,0,3,0,10,1419.0,2
0,0,2,0,12,1283.0,2
0,0,3,2,13,1020.0,1
0,0,4,0,8,962.0,1
1,1,2,2,1,1270.0,3
0,0,2,2,12,1286.0,2
0,0,0,0,13,1357.0,2
1,0,4,0,14,1008.0,2
0,0,0,0,8,1108.0,1
0,0,4,0,9,1008.0,1
0,0,2,3,15,1308.0,1
1,1,2,4,11,1238.0,3
0,0,4,0,9,900.0,1
0,0,3,2,17,1495.0,1
0,0,3,2,14,1381.0,2
0,1,3,0,9,1218.0,3
0,0,4,2,15,978.0,1
0,0,3,2,9,1161.0,2
0,0,2,2,12,1331.0,2
0,0,3,0,10,1059.0,1
1,0,0,2,16,1357.0,3
0,0,2,0,14,1254.0,1
0,0,2,0,16,1261.0,1
0,0,2,2,7,1270.0,1
0,0,4,3,13,908.0,1
1,1,2,2,12,1340.0,3
0,0,2,4,12,1232.0,1
0,0,3,4,10,1535.0,2
1,0,0,4,11,1435.0,3
0,0,2,1,17,1233.0,1
0,0,2,0,15,1308.0,2
0,1,2,3,17,1267.0,1
0,1,2,0,15,1189.0,2
1,0,4,0,20,953.0,2
1,0,4,3,18,1008.0,2
0,0,3,2,9,1218.0,2
0,0,2,0,21,1311.0,1
0,0,3,0,21,1535.0,2
0,0,0,0,12,1485.0,1
0,0,3,2,6,1322.0,1
0,0,3,0,10,1203.0,1
1,0,4,3,19,870.0,2
0,0,2,2,11,1233.0,1
0,0,4,0,16,886.0,1
1,0,3,4,14,1192.0,4
1,0,1,4,16,187.0,3
0,0,0,0,8,1570.0,1
1,0,4,0,16,903.0,2
1,0,2,2,22,1323.0,3
0,0,2,2,7,1267.0,2
0,1,2,3,22,1222.0,2
0,0,0,0,8,1353.0,2
1,0,0,4,21,1560.0,3
0,0,3,0,15,1525.0,1
0,0,4,0,14,914.0,1
1,0,0,0,17,1102.0,3
0,0,2,0,19,1233.0,2
1,1,0,4,21,926.0,3
1,1,2,0,15,1232.0,3
1,1,1,0,14,1319.0,3
0,0,3,3,9,1096.0,2
0,0,2,3,12,1189.0,2
0,0,2,0,18,1308.0,2
1,0,0,2,22,1347.0,3
1,1,0,3,10,1396.0,3
0,0,3,0,15,1192.0,2
0,0,0,0,17,1035.0,2
0,0,4,2,12,908.0,1
1,1,0,3,14,1227.0,3
1,1,0,4,10,912.0,3
0,0,3,4,10,1609.0,1
1,1,2,3,10,1257.0,3
0,0,2,2,8,1227.0,1
0,0,2,2,10,1308.0,2
1,0,4,4,8,930.0,2
0,0,3,2,13,1189.0,1
1,0,1,4,18,1311.0,3
0,0,2,3,20,915.0,1
0,0,3,0,19,1203.0,1
1,0,4,4,16,900.0,2
1,0,4,4,9,958.0,2
1,1,0,4,8,1482.0,3
0,0,4,0,14,973.0,1
0,0,3,1,18,1419.0,1
0,1,3,0,22,1623.0,1
0,0,0,0,15,778.0,1
0,1,1,2,14,197.0,2
1,1,0,0,17,1150.0,3
1,1,0,4,9,1535.0,3
0,0,0,0,18,1517.0,1
0,0,3,2,14,1495.0,3
0,0,0,0,13,1535.0,1
0,0,2,0,10,1292.0,1
1,0,4,2,12,944.0,2
0,0,0,0,21,796.0,1
0,1,3,0,8,1631.0,2
0,0,0,0,13,909.0,2
0,0,3,0,10,1392.0,2
0,0,0,4,14,1401.0,1
1,1,3,2,6,1051.0,4
1,0,0,0,12,1485.0,3
0,0,0,0,13,1281.0,1
0,0,3,2,15,1609.0,2
0,0,0,2,11,1353.0,2
0,0,0,0,9,1086.0,2
1,1,0,1,11,1458.0,3
1,1,2,4,16,1206.0,3
0,0,2,0,15,1255.0,2
0,0,0,4,9,1342.0,2
0,0,2,0,8,1276.0,2
0,0,4,3,19,869.0,1
0,0,3,0,19,1356.0,2
0,0,4,3,8,865.0,1
1,0,1,2,7,184.0,3
0,0,0,0,12,1479.0,2
0,0,2,3,13,1316.0,1
0,0,4,3,17,930.0,1
0,0,4,0,8,930.0,1
0,0,0,0,9,1485.0,2
0,0,1,3,7,198.0,1
0,1,3,4,10,1632.0,2
0,0,1,4,15,1353.0,2
0,0,2,0,9,1316.0,2
0,0,3,2,13,1632.0,1
1,1,3,0,9,1096.0,4
0,0,1,3,10,1311.0,2
0,0,2,2,19,1287.0,1
1,0,4,0,14,926.0,2
1,1,0,0,15,930.0,3
0,0,3,0,12,1455.0,1
0,1,0,0,8,1435.0,2
1,0,0,3,19,1108.0,3
0,0,0,0,10,1035.0,2
0,0,0,0,10,1353.0,1
0,1,2,1,21,1189.0,2
0,0,4,0,17,898.0,1
1,0,4,3,9,875.0,2
0,0,3,0,9,1392.0,3
0,0,4,0,13,922.0,1
0,0,0,0,13,1621.0,1
0,0,2,4,18,1340.0,1
0,0,2,0,15,976.0,1
1,1,2,2,12,1181.0,3
1,1,0,4,11,1720.0,3
0,0,3,0,15,1623.0,1
0,0,2,0,15,1238.0,2
0,0,4,4,16,895.0,1
0,0,2,4,11,1238.0,2
0,0,3,0,21,1187.0,2
1,1,0,0,21,1555.0,3
0,1,2,1,15,1331.0,2
0,0,0,2,13,1463.0,1
0,0,0,2,8,1129.0,2
0,0,0,0,16,1357.0,1
0,0,0,4,14,1621.0,1
0,0,4,2,11,926.0,1
0,0,0,3,10,1025.0,2
0,0,0,0,12,1482.0,1
0,0,0,4,21,1308.0,2
0,0,1,4,8,179.0,1
0,0,2,0,15,1311.0,2
0,0,2,0,12,923.0,1
1,0,4,0,12,865.0,2
1,1,0,1,14,1025.0,3
0,0,4,0,11,978.0,1
0,0,0,0,0,1535.0,2
0,0,0,0,13,1555.0,2
0,0,3,3,10,1189.0,1
0,0,1,0,14,173.0,2
1,0,2,4,13,1208.0,3
1,1,3,0,6,1638.0,4
0,0,3,0,9,1525.0,2
0,0,3,0,14,1207.0,1
0,0,2,0,12,1208.0,2
1,0,4,0,16,925.0,2
0,0,2,4,14,1244.0,2
1,0,2,0,13,1226.0,3
0,0,0,3,12,1150.0,2
0,0,3,2,12,1448.0,1
0,0,2,0,10,1222.0,1
0,0,4,1,11,914.0,1
0,1,0,1,10,934.0,2
0,0,3,0,12,1142.0,1
1,1,0,0,13,1535.0,3
0,1,3,1,16,1218.0,2
1,1,3,2,16,1268.0,4
1,0,4,1,11,929.0,2
0,0,2,4,13,1267.0,1
0,1,3,2,18,1448.0,3
1,0,4,2,16,869.0,2
0,0,3,3,9,1535.0,1
0,0,4,2,23,958.0,1
0,1,3,4,8,1419.0,3
1,1,3,0,7,1191.0,4
0,1,0,3,15,1093.0,2
0,0,1,2,18,173.0,1
0,0,0,0,10,1460.0,2
0,0,2,3,16,962.0,1
0,0,3,2,15,1631.0,2
0,0,2,2,10,1181.0,2
0,0,0,4,11,1102.0,1
0,0,0,2,9,1215.0,2
0,0,1,3,10,190.0,1
0,0,2,0,18,1255.0,2
0,0,2,2,20,1232.0,2
0,0,0,3,6,1240.0,1
1,0,4,2,11,918.0,2
0,0,2,0,16,1248.0,2
0,0,3,4,14,1020.0,1
0,0,3,2,13,1322.0,1
0,0,3,1,11,1385.0,2
0,0,2,2,17,1267.0,2
0,0,4,3,14,677.0,1
0,0,3,2,14,1067.0,2
0,0,0,4,13,930.0,2
0,0,0,0,16,1281.0,1
0,0,4,3,7,904.0,1
0,0,3,0,11,1231.0,2
0,0,2,4,0,1331.0,2
1,0,4,0,6,914.0,2
0,0,3,0,15,1191.0,1
1,1,0,2,16,1560.0,3
1,0,4,4,14,930.0,2
0,1,0,0,11,1403.0,2
0,0,1,1,11,1319.0,1
0,0,2,4,19,1308.0,2
0,0,0,3,16,1401.0,2
0,0,1,0,9,188.0,2
1,0,2,0,23,1252.0,3
0,0,3,4,18,1187.0,2
0,0,4,1,9,915.0,1
0,0,0,0,12,912.0,2
1,0,0,0,21,1302.0,3
1,0,4,1,9,914.0,2
1,0,0,2,13,1396.0,3
1,1,4,0,16,677.0,2
0,1,2,1,13,1189.0,2
0,0,2,2,17,1265.0,1
1,0,2,3,9,1271.0,3
0,0,2,0,14,1276.0,1
0,0,0,0,8,1129.0,2
0,1,2,0,18,1272.0,2
0,1,3,2,16,1392.0,2
1,0,0,4,9,1435.0,3
0,0,0,4,5,1396.0,1
0,0,3,2,15,1218.0,1
0,0,2,0,10,976.0,2
0,0,2,0,14,1248.0,1
0,0,4,3,12,962.0,1
0,0,3,4,15,1356.0,3
1,0,0,3,17,1458.0,3
0,0,1,3,11,173.0,2
0,0,2,3,18,1128.0,2
0,1,3,0,8,1231.0,2
0,0,4,1,15,944.0,1
0,0,3,0,9,1322.0,1
0,0,0,2,8,1435.0,1
0,0,2,2,13,1232.0,1
1,0,4,2,14,910.0,2
0,0,0,2,13,1401.0,2
1,0,0,2,9,1396.0,3
0,0,0,1,15,1555.0,2
0,0,2,0,21,1308.0,2
0,0,0,3,14,1184.0,2
1,0,4,4,15,929.0,2
0,0,0,0,14,1202.0,2
0,0,2,0,9,1181.0,2
0,0,3,0,16,1638.0,2
1,0,3,0,20,1629.0,4
0,1,3,2,12,1419.0,2
0,0,4,2,11,978.0,1
1,0,4,2,15,970.0,2
1,0,4,3,8,929.0,2
0,0,3,3,18,1059.0,1
0,0,3,0,17,1164.0,2
0,0,3,3,10,1638.0,3
0,0,0,0,11,1286.0,2
0,0,3,3,7,1096.0,1
1,0,4,4,3,908.0,2
0,0,3,4,18,1555.0,2
0,0,3,0,12,1392.0,3
0,0,2,3,13,1272.0,1
0,0,2,2,17,1272.0,2
0,0,0,0,19,1030.0,1
1,0,2,2,15,1323.0,3
0,0,4,0,9,882.0,1
0,0,0,0,10,1342.0,2
1,0,4,0,14,929.0,2
0,0,0,2,0,1286.0,2
0,0,1,0,10,1350.0,2
0,0,3,0,19,1181.0,3
1,0,0,3,14,912.0,3
0,0,0,2,15,1176.0,1
0,0,3,1,17,1419.0,2
0,0,2,4,12,1272.0,1
0,0,3,2,20,1638.0,1
0,1,3,0,18,1419.0,2
0,0,3,3,9,1631.0,1
1,1,0,0,12,1176.0,3
0,0,1,1,8,1311.0,1
0,0,4,2,10,687.0,1
0,0,3,0,10,1381.0,1
0,0,0,3,11,1570.0,2
0,0,2,0,9,1256.0,1
0,0,2,0,16,1248.0,1
0,0,2,0,19,1340.0,2
0,0,0,0,12,930.0,1
0,0,3,2,15,1195.0,1
0,0,4,0,10,686.0,1
0,0,2,1,16,1257.0,1
0,0,2,4,10,1308.0,2
1,0,4,2,13,902.0,2
0,0,4,0,9,1008.0,1
0,1,2,2,10,1243.0,2
0,0,3,1,9,1218.0,3
0,0,2,1,17,1222.0,1
1,0,0,2,15,1215.0,3
0,0,2,2,11,1255.0,2
0,0,0,4,14,1176.0,1
0,0,3,4,12,1356.0,2
1,1,4,4,9,915.0,2
0,0,3,2,11,1419.0,1
1,0,0,1,16,1197.0,3
0,0,0,0,11,1176.0,1
0,1,3,0,8,1067.0,3
0,0,3,0,7,1495.0,2
0,0,1,1,15,1350.0,1
0,0,0,3,10,1570.0,2
0,0,0,0,10,1030.0,2
0,0,1,3,14,199.0,2
0,0,2,2,14,1251.0,1
0,0,0,0,16,1342.0,1
0,0,0,0,11,912.0,1
0,0,0,2,1,1463.0,1
0,0,0,4,8,1460.0,2
1,0,0,3,12,1102.0,3
1,1,2,2,15,1128.0,3
0,0,3,2,15,1448.0,3
0,0,4,2,12,904.0,1
1,1,1,2,14,195.0,3
1,1,1,3,9,1353.0,3
0,0,0,0,16,1153.0,2
0,0,3,0,7,1192.0,1
0,0,4,0,12,993.0,1
1,0,2,4,0,1204.0,3
0,1,2,2,11,1226.0,2
0,0,3,2,9,1544.0,1
0,0,3,2,20,1161.0,1
0,0,3,0,20,1424.0,1
0,0,3,0,9,1164.0,2
1,0,4,4,21,903.0,2
0,0,0,2,14,1463.0,2
1,1,4,0,17,851.0,2
0,0,0,2,8,1093.0,2
0,1,0,0,14,1353.0,2
0,1,2,2,20,1331.0,1
1,1,3,0,15,1424.0,4
0,0,0,2,14,778.0,2
0,0,2,2,13,1254.0,2
1,0,4,3,7,914.0,2
1,0,0,1,8,1460.0,3
0,0,2,0,12,1267.0,2
0,0,3,2,16,1419.0,2
0,0,0,4,7,930.0,2
0,0,2,4,16,1238.0,1
0,1,3,0,15,1140.0,2
0,1,2,0,15,915.0,2
0,0,2,0,16,1248.0,2
1,0,4,4,11,914.0,2
0,0,3,3,10,1631.0,2
0,0,3,2,9,1191.0,1
1,0,2,4,15,1311.0,3
0,0,0,4,9,1720.0,1
1,0,4,2,9,910.0,2
0,0,0,0,12,1463.0,1
0,0,0,0,9,1281.0,2
0,0,3,0,8,1161.0,3
0,0,0,2,15,1396.0,2
0,0,3,0,15,1140.0,2
0,0,3,0,12,1601.0,2
0,0,3,1,9,1381.0,1
0,0,1,3,14,181.0,1
0,1,3,2,15,1132.0,3
1,1,0,2,14,1458.0,3
1,0,4,4,15,895.0,2
0,0,3,4,10,1191.0,1
0,0,3,4,12,1226.0,2
0,0,3,0,15,1268.0,3
1,0,4,3,11,903.0,2
0,0,4,4,10,993.0,1
0,0,2,2,18,1314.0,1
0,0,4,1,12,929.0,1
0,0,3,0,14,1192.0,2
0,0,2,0,11,1227.0,1
1,0,4,4,12,686.0,2
0,0,3,3,20,1454.0,1
0,0,3,4,9,1544.0,3
1,0,4,3,15,914.0,2
0,0,3,2,15,1051.0,1
0,0,0,0,9,1108.0,1
0,1,0,3,12,1102.0,1
0,0,2,0,15,1314.0,2
0,0,3,0,15,1481.0,1
0,0,4,2,18,930.0,1
1,1,3,4,11,1299.0,4
0,0,0,4,12,1458.0,2
0,0,4,0,17,856.0,1
0,0,0,0,9,1286.0,1
1,1,3,0,9,1544.0,4
0,0,4,1,19,965.0,1
0,0,3,1,14,1525.0,2
1,0,0,2,9,1485.0,3
0,0,3,0,11,1381.0,2
0,1,3,0,12,1601.0,2
0,0,1,0,12,181.0,1
1,0,3,2,13,1145.0,4
1,0,0,3,12,1302.0,3
0,0,3,0,12,1544.0,2
0,0,3,0,0,1448.0,3
0,0,3,4,17,1535.0,1
0,0,4,0,9,929.0,1
0,0,1,1,7,189.0,2
0,0,2,0,18,1323.0,1
0,0,3,2,9,1140.0,3
0,0,2,0,11,1284.0,2
0,0,3,2,9,1299.0,2
0,0,0,2,15,1435.0,1
0,0,0,0,10,1227.0,1
1,1,2,2,17,1283.0,3
0,0,3,1,20,1601.0,3
0,0,0,3,11,1093.0,1
0,0,0,0,7,1479.0,2
1,0,4,4,12,922.0,2
0,1,2,0,8,1323.0,2
0,0,3,1,11,1218.0,1
0,0,0,4,19,1463.0,1
0,1,3,2,9,1268.0,3
0,0,2,2,10,1206.0,2
0,0,3,0,10,1535.0,1
0,0,2,0,10,1257.0,1
0,0,2,2,8,1248.0,1
0,0,0,0,9,1342.0,1
0,1,2,4,14,1308.0,2
0,0,2,4,11,1257.0,1
0,0,0,2,22,1535.0,2
0,1,2,1,11,1261.0,2
0,1,0,4,8,1396.0,2
0,0,4,0,21,910.0,1
0,0,0,2,6,1281.0,1
0,0,3,0,17,1449.0,2
0,0,3,0,15,1067.0,1
0,0,0,4,11,1025.0,1
1,0,3,4,6,1419.0,4
0,0,0,0,19,1401.0,2
0,1,3,2,8,1392.0,2
0,0,2,2,14,1244.0,1
0,0,0,0,16,1560.0,1
0,0,3,0,7,1145.0,1
0,0,2,2,17,1308.0,2
0,0,2,2,6,1308.0,1
0,0,2,3,14,1257.0,1
1,0,2,0,17,1272.0,3
0,0,4,4,9,870.0,1
0,0,4,0,17,886.0,1
1,1,2,1,7,1206.0,3
0,0,4,0,10,1008.0,1
0,0,0,0,8,771.0,1
1,0,0,3,17,1344.0,3
0,0,3,3,19,1601.0,2
0,0,2,2,18,1308.0,1
0,0,0,0,19,1240.0,2
0,0,0,1,11,909.0,2
0,1,2,1,13,1248.0,2
0,0,0,0,14,1327.0,2
0,0,3,1,10,1192.0,2
1,1,2,0,14,1311.0,3
0,1,3,0,16,1481.0,2
0,0,2,4,2,1254.0,1
0,0,3,0,17,1601.0,1
0,0,2,2,19,1272.0,2
0,0,2,0,15,1276.0,2
0,0,0,2,20,1396.0,1
0,0,4,0,12,918.0,1
0,0,4,3,13,930.0,1
0,1,2,4,17,1276.0,2
0,0,4,1,18,903.0,1
0,1,3,3,10,1632.0,1
0,0,2,2,22,1292.0,2
0,0,3,0,8,1469.0,1
0,0,4,4,17,870.0,1
0,0,4,0,17,908.0,1
0,0,2,2,8,1194.0,2
0,0,2,4,12,1331.0,1
1,0,3,0,9,1385.0,4
0,0,4,2,18,910.0,1
0,0,3,0,9,1454.0,1
1,1,1,0,11,1311.0,3
0,0,0,0,10,1458.0,2
0,0,0,0,16,1093.0,2
0,0,0,2,17,1435.0,2
0,0,1,2,19,172.0,2
0,0,3,0,19,1145.0,1
0,0,2,2,17,1270.0,2
0,0,3,0,3,1632.0,2
0,0,4,2,10,687.0,1
0,0,3,1,10,1231.0,1
0,1,3,2,7,1192.0,3
0,0,1,0,11,202.0,1
0,1,0,2,13,1403.0,2
0,0,0,0,15,912.0,1
1,1,1,3,10,178.0,3
0,0,3,1,18,1601.0,2
0,1,0,0,18,1720.0,2
0,0,2,0,14,1307.0,2
0,0,4,4,17,891.0,1
0,0,2,1,15,923.0,2
0,1,3,0,16,1067.0,3
0,0,2,2,10,1323.0,2
0,0,3,0,7,1067.0,2
0,0,2,4,11,1307.0,2
1,1,2,0,9,1244.0,3
0,0,4,0,10,914.0,1
1,1,2,2,15,1206.0,3
1,0,4,4,14,915.0,2
1,1,0,4,12,1485.0,3
1,1,4,3,11,930.0,2
0,1,0,3,16,1396.0,2
0,0,3,0,14,1299.0,1
0,0,3,0,21,1448.0,1
1,1,3,4,12,1268.0,4
0,0,3,4,22,1020.0,3
0,0,2,0,9,1261.0,1
0,0,2,4,15,1270.0,2
0,0,3,2,15,1381.0,2
1,1,2,2,16,1284.0,3
1,0,4,0,10,903.0,2
0,0,2,0,10,1222.0,1
1,0,4,3,16,973.0,2
0,1,0,4,11,1153.0,2
0,1,1,4,10,1350.0,2
0,0,3,2,14,1601.0,1
0,1,0,0,14,1435.0,1
1,0,4,0,21,886.0,2
0,0,3,3,7,1448.0,1
0,0,0,0,15,1535.0,1
0,0,4,4,13,973.0,1
0,0,0,0,16,1357.0,1
0,1,2,0,13,1267.0,2
1,1,4,2,8,895.0,2
0,0,0,0,15,1517.0,2
0,0,3,2,16,1528.0,1
1,1,0,0,19,1176.0,3
1,0,2,4,14,1254.0,3
0,0,0,4,21,1025.0,1
1,0,4,4,17,914.0,2
0,0,3,0,18,1631.0,2
1,0,0,0,14,1347.0,3
1,1,3,2,14,1226.0,4
1,1,3,4,16,1401.0,4
1,1,0,0,16,950.0,3
0,0,4,2,11,925.0,1
0,1,3,1,11,1419.0,3
0,0,3,0,11,1096.0,1
1,0,4,0,16,939.0,2
0,0,0,0,9,1342.0,1
1,1,0,4,12,1720.0,3
1,1,0,2,11,1184.0,3
0,0,4,3,14,902.0,1
0,0,4,3,10,869.0,1
0,0,1,0,10,172.0,1
0,0,3,2,10,1192.0,1
0,0,3,0,13,1455.0,1
0,0,0,0,18,1308.0,2
0,0,2,0,14,1243.0,1
0,0,3,3,15,1476.0,2
0,0,2,2,11,1194.0,1
0,0,0,1,9,934.0,2
0,1,3,0,9,1629.0,3
0,0,4,4,6,930.0,1
0,0,0,2,13,1535.0,1
0,0,2,4,11,1276.0,2
0,0,4,2,19,910.0,1
0,0,0,4,9,1479.0,2
0,0,4,0,16,886.0,1
0,0,3,1,11,1544.0,1
0,0,3,0,11,1067.0,3
0,0,0,3,18,1396.0,2
0,0,2,4,12,1243.0,1
0,0,2,0,13,1204.0,1
0,0,4,1,7,886.0,1
0,0,3,0,13,1203.0,3
1,1,3,0,9,1401.0,4
0,0,3,0,12,1454.0,1
1,1,2,2,20,1276.0,3
1,0,4,2,0,870.0,2
0,0,3,3,17,1303.0,3
0,0,1,2,10,168.0,1
0,0,0,0,6,1353.0,2
0,0,4,2,14,928.0,1
0,0,0,0,11,1184.0,2
0,0,2,0,16,1254.0,1
0,0,4,0,16,939.0,1
0,1,0,4,18,912.0,2
0,0,0,4,15,1485.0,2
0,0,3,3,14,1226.0,1
0,0,0,4,9,1240.0,1
0,0,2,1,14,1267.0,1
0,0,2,3,19,1267.0,1
0,0,4,4,15,970.0,1
0,0,3,4,18,1419.0,2
1,0,4,4,11,899.0,2
0,0,3,4,10,1268.0,1
0,0,0,0,11,1435.0,1
0,0,2,2,15,1225.0,1
0,0,4,3,16,1008.0,1
0,0,2,0,12,1225.0,1
0,0,3,4,11,1020.0,1
0,0,0,2,0,1344.0,1
0,0,4,2,11,686.0,1
0,0,3,0,9,1424.0,2
0,1,3,0,15,1226.0,2
0,0,2,2,11,1261.0,2
1,1,3,0,10,1629.0,4
0,0,3,2,12,1203.0,1
0,0,0,0,14,1535.0,2
0,0,2,2,17,1331.0,2
0,0,2,0,17,1257.0,1
0,0,3,2,10,1476.0,3
0,0,4,4,9,686.0,1
0,0,4,4,21,908.0,1
0,0,2,3,19,923.0,1
1,1,0,0,9,1342.0,3
1,1,0,0,16,1035.0,3
0,1,3,2,11,1424.0,3
1,0,4,1,13,865.0,2
1,0,4,3,16,870.0,2
1,1,2,3,10,1323.0,3
1,0,0,2,9,1720.0,3
0,0,2,2,9,1248.0,1
0,1,3,0,12,1187.0,1
0,0,3,4,14,1401.0,3
0,0,3,0,15,1189.0,3
0,0,2,2,1,1276.0,1
0,0,2,4,21,1181.0,1
0,1,3,0,15,1495.0,2
1,0,4,4,19,918.0,2
0,0,4,4,9,929.0,1
0,0,0,0,11,1479.0,2
0,0,2,2,14,1254.0,1
0,0,2,0,9,1308.0,1
0,0,1,1,10,1350.0,2
0,1,3,4,11,1419.0,2
0,0,3,3,12,1161.0,1
1,1,2,2,14,1128.0,3
0,0,3,1,17,1629.0,3
0,0,0,0,14,1215.0,1
1,0,4,0,8,921.0,2
1,0,0,0,7,1621.0,3
1,0,0,0,10,1202.0,3
0,1,3,2,13,1385.0,2
0,1,2,2,4,962.0,2
0,0,3,2,9,1191.0,3
0,0,0,0,9,1535.0,2
0,0,4,3,10,840.0,1
1,0,2,2,14,1256.0,3
0,1,0,3,11,1720.0,1
0,0,0,0,11,796.0,1
0,0,3,4,22,1623.0,3
0,0,2,0,8,1253.0,2
0,0,0,3,11,930.0,1
0,0,1,0,12,170.0,2
0,0,2,0,14,1340.0,1
0,0,2,0,15,1261.0,1
0,0,1,4,18,188.0,1
0,0,2,2,17,1340.0,2
0,0,2,2,16,1232.0,2
0,0,0,2,17,1035.0,1
1,0,4,4,16,944.0,2
1,0,4,1,5,961.0,2
0,0,2,4,12,1267.0,1
1,0,4,3,15,925.0,2
1,0,4,0,9,882.0,2
0,0,0,0,15,950.0,1
0,1,3,3,13,1528.0,3
1,0,4,0,8,856.0,2
0,0,2,2,15,1340.0,1
0,0,2,0,11,1252.0,2
